crop,district,state,observations,mean_residual,median_residual,mae,rmse,p90_error,is_high_error_district
Rice,Mahendragarh / Narnaul,Haryana,4,348.47,246.99,361.8,497.39,742.08,False
Rice,Mainpuri,Uttar Pradesh,4,-44.88,44.28,133.09,186.32,275.51,False
Rice,Malappuram,Kerala,4,-190.05,-201.76,260.58,295.51,412.16,False
Rice,Malda,West Bengal,4,-29.78,-120.43,217.46,242.52,338.83,False
Rice,Mandi,Himachal Pradesh,4,-224.15,-267.08,290.18,335.4,471.44,False
Rice,Mandla,Madhya Pradesh,4,-848.76,-643.23,848.76,1040.78,1508.64,True
Rice,Mandsaur,Madhya Pradesh,4,-371.88,168.75,665.62,1051.88,1527.5,True
Rice,Mandya,Karnataka,4,156.77,57.66,456.01,516.42,714.83,False
Rice,Mathura,Uttar Pradesh,4,272.14,204.89,272.14,329.54,477.67,False
Rice,Mayurbhanja,Orissa,4,-173.79,-389.62,578.88,615.58,784.96,True
Rice,Medak,Telangana,4,-14.11,-21.31,278.18,341.93,479.14,False
Rice,Meerut,Uttar Pradesh,4,20.74,-12.23,90.35,115.69,172.7,False
Rice,Mehsana,Gujarat,4,32.77,66.34,232.51,275.44,372.85,False
Rice,Midnapur,West Bengal,4,-256.25,-228.95,256.25,270.78,351.15,False
Rice,Mirzpur,Uttar Pradesh,4,-89.05,-186.96,386.92,437.7,546.55,False
Rice,Moradabad,Uttar Pradesh,4,-86.71,-82.38,89.66,110.64,157.29,False
Rice,Morena,Madhya Pradesh,4,460.16,525.93,633.99,721.27,1025.33,True
Rice,Mungair,Bihar,4,-500.57,-420.41,500.57,543.22,742.23,True
Rice,Murshidabad,West Bengal,4,-257.44,-278.68,257.44,270.81,335.08,False
Rice,Muzaffarnagar,Uttar Pradesh,4,-135.23,-95.92,135.23,170.27,246.27,False
Rice,Muzaffarpur,Bihar,4,123.03,-65.18,310.85,455.41,680.72,False
Rice,Mysore,Karnataka,4,103.79,18.51,213.7,267.6,387.15,False
Rice,Nadia,West Bengal,4,-196.42,-214.68,196.42,204.18,245.14,False
Rice,Nagaon,Assam,4,-152.11,-171.99,154.66,181.62,242.22,False
Rice,Nagaur,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Rice,Nagpur,Maharashtra,4,-147.87,-124.18,361.39,394.75,539.9,False
Rice,Nainital,Uttarakhand,4,-234.73,-233.04,234.73,248.64,319.6,False
Rice,Nalgonda,Telangana,4,-132.11,-147.02,236.5,266.5,372.86,False
Rice,Nanded,Maharashtra,4,-477.85,-374.79,713.58,889.65,1315.91,True
Rice,Narsinghpur,Madhya Pradesh,4,-1230.5,-1131.0,1274.54,1590.53,2269.89,True
Rice,Nasik,Maharashtra,4,-417.25,-468.58,427.04,530.92,741.06,False
Rice,Nizamabad,Telangana,4,227.63,107.38,442.75,610.11,917.26,False
Rice,North Arcot / Vellore,Tamil Nadu,3,50.62,147.66,243.16,252.37,292.18,False
Rice,North Cachar Hil / Dima Hasao,Assam,4,-2.11,7.69,92.59,100.83,136.0,False
Rice,Osmanabad,Maharashtra,4,173.89,188.11,173.89,207.85,289.26,False
Rice,Palakkad,Kerala,4,46.37,-62.63,212.54,285.27,424.59,False
Rice,Palamau,Jharkhand,4,146.35,142.64,681.36,700.09,855.85,True
Rice,Pali,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Rice,Panchmahal,Gujarat,4,193.57,210.16,208.63,266.63,378.19,False
Rice,Panna,Madhya Pradesh,4,-574.66,-740.53,981.97,1093.1,1491.1,True
Rice,Parbhani,Maharashtra,4,181.92,212.79,187.78,218.05,290.27,False
Rice,Patiala,Punjab,4,-129.02,-139.0,150.98,188.65,270.75,False
Rice,Patna,Bihar,4,-265.04,-353.22,288.1,320.99,391.13,False
Rice,Phulbani ( Kandhamal ),Orissa,4,-112.7,-194.58,561.69,671.41,914.44,True
Rice,Pilibhit,Uttar Pradesh,4,-269.3,-350.3,310.99,341.18,435.72,False
Rice,Pithorgarh,Uttarakhand,4,10.1,11.62,31.57,34.4,44.7,False
Rice,Pratapgarh,Uttar Pradesh,4,147.04,83.43,212.62,290.99,426.07,False
Rice,Pune,Maharashtra,4,-419.56,-453.29,419.56,462.84,609.37,False
Rice,Puri,Orissa,4,-248.0,-186.07,466.33,541.35,779.62,True
Rice,Purnea,Bihar,4,140.48,233.72,284.09,301.76,372.02,False
Rice,Purulia,West Bengal,4,143.33,192.74,364.55,422.54,552.66,False
Rice,Rae-Bareily,Uttar Pradesh,4,59.54,63.07,189.29,199.39,255.1,False
Rice,Raichur,Karnataka,4,-129.94,-18.99,174.24,288.95,425.84,False
Rice,Raigad,Maharashtra,4,-110.52,-88.18,112.66,160.23,240.76,False
Rice,Raigarh,Chhattisgarh,4,-38.96,-109.96,275.35,324.22,453.56,False
Rice,Raipur,Chhattisgarh,4,-86.29,-28.39,410.15,439.11,585.28,False
Rice,Raisen,Madhya Pradesh,4,-751.83,-676.92,751.83,831.68,1147.67,True
Rice,Rajgarh,Madhya Pradesh,4,-442.62,-242.64,748.99,980.88,1434.2,True
Rice,Rajkot,Gujarat,4,0.0,0.0,0.0,0.0,0.0,False
Rice,Ramananthapuram,Tamil Nadu,4,-426.72,-109.44,732.8,960.09,1414.2,True
Rice,Rampur,Uttar Pradesh,4,-83.91,-59.69,83.91,109.73,165.06,False
Rice,Ranchi,Jharkhand,4,150.86,-80.82,400.32,580.28,872.84,False
Rice,Ratlam,Madhya Pradesh,4,643.55,740.13,644.69,760.05,1013.99,True
Rice,Ratnagiri,Maharashtra,4,-101.43,-195.96,241.22,248.46,289.24,False
Rice,Rewa,Madhya Pradesh,3,-318.58,-280.78,752.28,867.77,1190.53,True
Rice,Rohtak,Haryana,4,-119.05,-169.45,154.99,163.61,202.96,False
Rice,Roopnagar / Ropar,Punjab,4,-355.14,-407.5,401.35,468.8,658.87,False
Rice,S.P.S. Nellore,Andhra Pradesh,4,-237.14,-259.9,244.96,314.32,442.03,False
Rice,Sabarkantha,Gujarat,4,-432.46,-552.4,688.89,736.34,967.75,True
Rice,Sagar,Madhya Pradesh,4,-194.05,-389.29,417.5,419.09,446.19,False
Rice,Saharanpur,Uttar Pradesh,4,-51.4,-40.74,118.6,149.5,221.28,False
Rice,Saharsa,Bihar,4,-80.13,-110.02,139.25,147.44,192.55,False
Rice,Sambalpur,Orissa,4,458.14,498.98,572.81,712.7,1019.81,True
Rice,Sangli,Maharashtra,4,-290.36,-240.02,290.36,371.69,549.36,False
Rice,Sangrur,Punjab,3,-158.93,-149.48,158.93,160.56,182.17,False
Rice,Santhal Paragana / Dumka,Jharkhand,4,38.1,-85.07,443.45,565.16,833.75,False
Rice,Saran,Bihar,4,182.72,28.46,262.66,410.91,604.03,False
Rice,Satara,Maharashtra,4,-155.23,-200.4,187.44,203.74,264.54,False
Rice,Satna,Madhya Pradesh,4,-358.65,-202.79,434.38,612.65,898.04,False
Rice,Sehore,Madhya Pradesh,4,-446.95,-837.7,958.56,968.24,1101.89,True
Rice,Seoni / Shivani,Madhya Pradesh,4,54.52,58.07,582.44,590.73,684.92,True
Rice,Shahabad (Now Part Of Bhojpur District),Bihar,4,184.69,249.33,328.07,348.63,454.84,False
Rice,Shahdol,Madhya Pradesh,4,-162.8,-153.95,223.53,283.09,413.85,False
Rice,Shahjahanpur,Uttar Pradesh,4,-287.74,-299.63,287.74,321.74,431.51,False
Rice,Shajapur,Madhya Pradesh,4,291.96,466.07,519.35,529.95,638.69,True
Rice,Shimla,Himachal Pradesh,4,-5.22,17.98,38.57,48.13,70.52,False
Rice,Shimoge,Karnataka,4,284.51,264.6,362.11,433.78,628.89,False
Rice,Shivpuri,Madhya Pradesh,4,-706.9,-889.79,792.55,894.97,1188.99,True
Rice,Sibsagar,Assam,4,61.69,80.36,76.46,83.23,110.03,False
Rice,Sidhi,Madhya Pradesh,4,-361.48,-80.27,621.39,827.84,1214.98,True
Rice,Sikar,Rajasthan,4,0.0,0.0,0.0,0.0,0.0,False
Rice,Singhbhum,Jharkhand,4,327.5,253.05,464.35,599.39,887.5,False
Rice,Sirmaur,Himachal Pradesh,4,-51.96,-12.18,51.96,87.48,125.5,False
Rice,Sirohi,Rajasthan,4,-679.17,-500.0,970.83,1287.47,1910.0,True
Rice,Sitapur,Uttar Pradesh,4,38.91,-1.04,64.92,96.8,141.69,False
Rice,Solan,Himachal Pradesh,4,-18.35,52.07,104.82,133.13,193.08,False
Rice,Solapur,Maharashtra,4,82.75,45.59,89.18,133.88,203.16,False
Rice,South Arcot / Cuddalore,Tamil Nadu,4,-447.48,-250.49,447.48,661.97,1000.51,False
Rice,Srikakulam,Andhra Pradesh,4,-361.14,-286.58,361.14,434.61,620.02,False
Rice,Sultanpur,Uttar Pradesh,4,43.84,42.59,436.14,516.87,728.06,False
Rice,Sundargarh,Orissa,4,219.13,205.59,475.59,572.33,838.66,True
Rice,Surat,Gujarat,4,-20.23,-59.88,171.52,187.81,241.51,False
Rice,Surendranagar,Gujarat,4,14.07,-454.14,980.13,1205.54,1699.04,True
Rice,Surguja,Chhattisgarh,4,56.14,1.51,259.14,280.16,375.57,False
Rice,Swami Madhopur,Rajasthan,4,-198.73,-198.27,198.73,216.78,288.95,False
Rice,Tehri Garhwal,Uttarakhand,4,-187.21,-179.13,188.62,234.07,332.11,False
Rice,Thane,Maharashtra,4,114.65,98.01,308.08,389.77,570.66,False
Rice,Thanjavur,Tamil Nadu,4,198.78,169.39,572.59,643.13,876.9,True
Rice,The Nilgiris,Tamil Nadu,3,-6.55,-84.42,253.94,282.05,358.13,False
Rice,Thirunelveli,Tamil Nadu,3,-372.49,-571.34,666.22,705.73,903.65,True
Rice,Thiruvananthapuram,Kerala,4,-0.74,-85.69,169.08,200.72,286.16,False
Rice,Thrissur,Kerala,4,-76.14,-197.27,235.36,240.54,291.44,False
Rice,Tikamgarh,Madhya Pradesh,4,13.79,130.42,306.25,360.9,523.22,False
Rice,Tiruchirapalli / Trichy,Tamil Nadu,3,-585.6,-657.85,585.6,611.34,735.67,True
Rice,Tonk,Rajasthan,4,-1295.83,-1300.0,1295.83,1367.81,1763.33,True
Rice,Tumkur,Karnataka,4,110.67,80.3,165.02,206.21,306.25,False
Rice,Udaipur,Rajasthan,4,-9.63,-44.22,72.18,82.21,110.11,False
Rice,Ujjain,Madhya Pradesh,4,-475.0,0.0,475.0,950.0,1330.0,True
Rice,Unnao,Uttar Pradesh,4,53.5,81.35,237.13,247.93,295.49,False
Rice,Uttar Kashi,Uttarakhand,4,13.96,-0.45,46.83,53.59,74.78,False
Rice,Uttara Kannada,Karnataka,4,166.12,99.42,196.22,274.07,402.81,False
Rice,Vadodara / Baroda,Gujarat,4,-232.84,-242.62,232.84,250.0,324.88,False
Rice,Valsad,Gujarat,4,-103.24,-61.57,103.24,138.21,201.02,False
Rice,Varanasi,Uttar Pradesh,4,-137.65,-87.53,137.65,172.73,251.19,False
Rice,Vidisha,Madhya Pradesh,4,-527.34,-436.68,537.75,701.09,1025.33,True
Rice,Visakhapatnam,Andhra Pradesh,4,-380.11,-414.52,380.11,406.19,515.46,False
Rice,Warangal,Telangana,4,-126.84,-116.62,236.54,283.22,411.29,False
Rice,Wardha,Maharashtra,4,0.0,0.0,0.0,0.0,0.0,False
Rice,West Dinajpur,West Bengal,4,-80.69,-138.13,156.42,159.31,187.46,False
Rice,West Godavari,Andhra Pradesh,4,-600.47,-652.82,600.47,610.99,682.46,True
Rice,Yeotmal,Maharashtra,4,332.5,315.0,332.5,343.92,431.67,False
Sesamum,24 Parganas,West Bengal,4,-60.66,-35.3,81.21,108.32,163.44,False
Sesamum,Adilabad,Telangana,4,12.85,-23.72,66.9,87.05,129.85,False
Sesamum,Agra,Uttar Pradesh,4,10.67,57.62,84.86,92.78,126.6,False
Sesamum,Ahmedabad,Gujarat,4,-110.97,-97.14,160.21,193.71,276.82,False
Sesamum,Ahmednagar,Maharashtra,4,36.57,47.77,161.35,170.46,210.97,False
Sesamum,Ajmer,Rajasthan,4,-125.62,-85.76,125.62,162.43,241.54,False
Sesamum,Akola,Maharashtra,4,55.31,62.0,79.69,91.55,130.62,False
Sesamum,Alappuzha,Kerala,4,93.35,99.89,103.76,123.35,177.03,False
Sesamum,Aligarh,Uttar Pradesh,4,-48.04,-44.87,49.09,64.21,94.94,False
Sesamum,Allahabad,Uttar Pradesh,4,30.03,35.75,34.44,39.28,54.2,False
Sesamum,Almorah,Uttarakhand,4,-29.91,-24.89,29.91,37.93,56.22,False
Sesamum,Alwar,Rajasthan,4,50.95,59.45,63.22,71.82,101.09,False
Sesamum,Amarawati,Maharashtra,4,-21.16,-63.56,104.73,118.76,154.39,False
Sesamum,Ambala,Haryana,4,-39.58,208.33,397.92,486.29,702.5,True
Sesamum,Amreli,Gujarat,4,-118.36,-142.66,118.36,134.84,170.75,False
Sesamum,Amritsar,Punjab,4,-17.44,-28.62,27.1,27.56,31.66,False
Sesamum,Ananthapur,Andhra Pradesh,4,-55.55,0.0,55.55,111.11,155.55,False
Sesamum,Aurangabad,Maharashtra,4,90.1,59.29,95.98,136.02,205.98,False
Sesamum,Azamgarh,Uttar Pradesh,4,-41.73,-34.71,57.15,72.19,106.67,False
Sesamum,Bahraich,Uttar Pradesh,4,-56.44,-55.04,56.93,72.5,105.99,False
Sesamum,Balaghat,Madhya Pradesh,4,238.65,237.12,304.83,388.7,566.77,True
Sesamum,Balasore,Orissa,4,4.69,16.13,23.0,24.63,32.58,False
Sesamum,Ballia,Uttar Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Banaskantha,Gujarat,4,95.06,22.7,131.31,208.01,306.9,False
Sesamum,Banda,Uttar Pradesh,4,-66.11,-65.47,111.91,134.13,191.17,False
Sesamum,Bangalore,Karnataka,4,-193.66,-172.8,216.45,294.2,435.25,True
Sesamum,Bankura,West Bengal,4,22.36,12.45,53.6,71.38,107.66,False
Sesamum,Banswara,Rajasthan,4,-43.78,-51.8,57.32,63.28,87.53,False
Sesamum,Barabanki,Uttar Pradesh,4,-37.31,-48.55,62.55,72.43,98.38,False
Sesamum,Bareilly,Uttar Pradesh,4,18.6,18.31,18.6,20.99,29.17,False
Sesamum,Barmer,Rajasthan,4,52.18,53.43,77.24,88.52,123.56,False
Sesamum,Bastar,Chhattisgarh,4,-20.28,-40.88,70.59,77.59,100.43,False
Sesamum,Basti,Uttar Pradesh,4,-60.08,-51.4,60.08,79.31,117.8,False
Sesamum,Beed,Maharashtra,4,100.69,90.08,100.69,114.87,163.27,False
Sesamum,Belgaum,Karnataka,4,-347.91,-315.92,347.91,432.97,634.35,True
Sesamum,Bellary,Karnataka,4,-391.09,-67.9,445.73,773.49,1114.69,True
Sesamum,Betul,Madhya Pradesh,4,192.16,125.65,199.07,292.59,445.06,False
Sesamum,Bhagalpur,Bihar,4,-18.61,0.29,75.53,101.23,152.5,False
Sesamum,Bhandara,Maharashtra,4,95.94,56.52,119.99,166.48,244.92,False
Sesamum,Bharatpur,Rajasthan,4,-48.7,-45.93,50.31,70.21,101.85,False
Sesamum,Bharuch,Gujarat,4,-170.03,-195.19,179.18,215.52,299.62,False
Sesamum,Bhatinda,Punjab,4,-66.53,88.49,367.33,445.61,643.52,True
Sesamum,Bhavnagar,Gujarat,4,-196.66,-206.97,201.01,240.76,334.48,False
Sesamum,Bhilwara,Rajasthan,4,-55.59,-55.85,67.13,79.64,116.03,False
Sesamum,Bhind,Madhya Pradesh,4,110.38,109.15,110.38,121.36,164.28,False
Sesamum,Bidar,Karnataka,4,-179.56,-94.22,348.94,417.25,607.92,True
Sesamum,Bijapur / Vijayapura,Karnataka,4,-270.89,-192.04,270.89,375.98,569.78,True
Sesamum,Bijnor,Uttar Pradesh,4,-35.91,-55.36,75.0,78.49,101.23,False
Sesamum,Bikaner,Rajasthan,4,-38.4,-34.24,100.25,109.31,148.37,False
Sesamum,Bilashpur,Himachal Pradesh,4,80.28,-27.64,145.18,228.32,334.29,False
Sesamum,Bilaspur,Chhattisgarh,4,-41.05,-36.14,67.72,82.09,117.69,False
Sesamum,Birbhum,West Bengal,4,-102.08,-69.98,143.41,190.09,283.99,False
Sesamum,Bolangir,Orissa,4,12.34,13.96,12.34,12.86,15.09,False
Sesamum,Budaun,Uttar Pradesh,4,-0.93,10.69,21.94,26.44,38.21,False
Sesamum,Buland Shahar,Uttar Pradesh,4,-160.97,-170.35,160.97,180.64,244.02,False
Sesamum,Buldhana,Maharashtra,4,-14.35,-3.45,37.19,42.83,60.4,False
Sesamum,Bundi,Rajasthan,4,-16.91,-26.92,53.48,59.92,82.8,False
Sesamum,Burdwan,West Bengal,4,77.4,44.89,77.4,103.7,154.86,False
Sesamum,Cachar,Assam,4,22.54,31.37,47.67,51.81,69.46,False
Sesamum,Chamba,Himachal Pradesh,4,111.11,5.56,144.45,252.27,370.0,False
Sesamum,Chamoli,Uttarakhand,4,25.4,22.9,105.85,110.09,138.75,False
Sesamum,Champaran,Bihar,4,-1.22,-18.5,38.03,44.48,63.99,False
Sesamum,Chandrapur,Maharashtra,4,49.37,7.13,104.4,151.36,229.29,False
Sesamum,Chengalpattu Mgr / Kanchipuram,Tamil Nadu,4,-121.14,-110.92,163.21,195.99,284.69,False
Sesamum,Chhatarpur,Madhya Pradesh,4,-60.55,-18.79,84.66,129.58,191.47,False
Sesamum,Chhindwara,Madhya Pradesh,4,136.28,156.86,260.6,303.79,418.38,True
Sesamum,Chickmagalur,Karnataka,4,-181.51,-177.89,187.83,245.48,358.74,False
Sesamum,Chitradurga,Karnataka,4,20.9,62.9,93.13,101.57,131.8,False
Sesamum,Chittoor,Andhra Pradesh,4,-26.78,19.47,87.28,122.43,184.3,False
Sesamum,Chittorgarh,Rajasthan,4,-38.91,-13.44,168.41,179.29,234.42,False
Sesamum,Churu,Rajasthan,4,-50.67,0.17,118.59,162.38,243.76,False
Sesamum,Coimbatore,Tamil Nadu,4,-120.47,-138.72,121.18,149.82,205.74,False
Sesamum,Cooch Behar,West Bengal,4,3.77,5.03,9.09,10.16,14.16,False
Sesamum,Cuttack,Orissa,4,3.11,4.29,5.9,6.27,8.27,False
Sesamum,Dakshina Kannada,Karnataka,4,-205.0,-175.45,382.65,438.56,621.44,True
Sesamum,Damoh,Madhya Pradesh,4,-103.28,-80.06,103.28,120.08,172.38,False
Sesamum,Dangs,Gujarat,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Darbhanga,Bihar,4,5.02,5.38,6.19,7.06,9.81,False
Sesamum,Darjeeling,West Bengal,4,-93.22,-68.82,93.22,123.96,186.53,False
Sesamum,Darrang,Assam,4,45.07,66.14,60.13,62.93,76.42,False
Sesamum,Datia,Madhya Pradesh,4,299.33,281.44,299.33,332.39,448.52,True
Sesamum,Dehradun,Uttarakhand,4,8.34,7.73,12.49,15.22,22.02,False
Sesamum,Deoria,Uttar Pradesh,4,-58.75,-68.89,58.75,66.23,85.46,False
Sesamum,Dewas,Madhya Pradesh,4,826.85,783.33,826.85,855.25,1073.46,True
Sesamum,Dhanbad,Jharkhand,4,-108.37,0.0,108.37,216.75,303.44,False
Sesamum,Dhar,Madhya Pradesh,4,337.62,319.85,337.62,349.22,438.32,True
Sesamum,Dharwad,Karnataka,4,-192.41,-185.86,304.94,360.69,515.6,True
Sesamum,Dhenkanal,Orissa,4,-4.95,-6.79,7.81,8.18,10.45,False
Sesamum,Dhule,Maharashtra,4,77.32,67.84,77.32,83.37,113.04,False
Sesamum,Dibrugarh,Assam,4,40.39,41.59,40.39,41.23,48.27,False
Sesamum,Dungarpur,Rajasthan,4,-79.12,-89.72,114.82,132.14,188.12,False
Sesamum,Durg,Chhattisgarh,4,-38.3,-44.99,72.7,80.99,113.07,False
Sesamum,East Godavari,Andhra Pradesh,4,35.87,55.69,66.05,68.39,85.17,False
Sesamum,Eranakulam,Kerala,4,266.29,253.43,266.29,296.53,411.11,True
Sesamum,Etah,Uttar Pradesh,4,-52.79,-47.95,52.79,70.57,104.36,False
Sesamum,Etawah,Uttar Pradesh,4,14.45,3.99,86.2,89.11,110.38,False
Sesamum,Faizabad,Uttar Pradesh,4,-68.56,-75.94,69.88,82.45,111.34,False
Sesamum,Farrukhabad,Uttar Pradesh,4,21.38,18.44,78.13,84.33,111.13,False
Sesamum,Fatehpur,Uttar Pradesh,4,16.78,51.21,86.73,95.45,129.31,False
Sesamum,Ferozpur,Punjab,4,3.19,-40.01,145.95,165.0,228.13,False
Sesamum,Ganganagar,Rajasthan,4,65.47,68.59,65.47,74.57,102.34,False
Sesamum,Ganjam,Orissa,4,23.9,24.06,23.9,24.05,26.67,False
Sesamum,Garhwal,Uttarakhand,4,69.84,89.98,80.26,88.28,113.15,False
Sesamum,Gaya,Bihar,4,4.03,7.42,20.81,24.59,33.06,False
Sesamum,Ghazipur,Uttar Pradesh,4,-53.05,-24.89,184.3,199.44,267.39,False
Sesamum,Goalpara,Assam,4,3.37,1.52,7.31,10.07,15.19,False
Sesamum,Gonda,Uttar Pradesh,4,-48.67,-39.91,49.6,70.1,104.99,False
Sesamum,Gorakhpur,Uttar Pradesh,4,-60.82,-54.15,60.82,78.61,116.63,False
Sesamum,Gulbarga / Kalaburagi,Karnataka,4,-332.07,-218.36,431.6,592.52,888.89,True
Sesamum,Guna,Madhya Pradesh,4,516.56,607.44,516.56,605.33,796.41,True
Sesamum,Guntur,Andhra Pradesh,4,126.99,136.54,126.99,148.59,205.45,False
Sesamum,Gurdaspur,Punjab,4,-42.28,-61.06,120.97,136.12,190.27,False
Sesamum,Gurgaon,Haryana,4,-34.4,-92.49,256.24,304.68,429.47,True
Sesamum,Gwalior,Madhya Pradesh,4,-53.61,-62.71,156.49,171.37,224.0,False
Sesamum,Hamirpur,Uttar Pradesh,4,-17.61,-16.73,37.49,45.57,65.66,False
Sesamum,Hardoi,Uttar Pradesh,4,-323.47,-396.79,331.33,383.7,498.6,True
Sesamum,Hassan,Karnataka,4,26.09,19.72,156.28,162.88,206.47,False
Sesamum,Hazaribagh,Jharkhand,4,-100.09,0.0,100.09,200.19,280.27,False
Sesamum,Hissar,Haryana,4,-24.26,-103.69,246.26,287.75,410.9,True
Sesamum,Hooghly,West Bengal,4,-64.25,-39.63,64.25,78.8,113.42,False
Sesamum,Hoshangabad,Madhya Pradesh,4,151.32,183.47,443.87,484.44,629.2,True
Sesamum,Hoshiarpur,Punjab,4,193.68,218.75,193.68,223.19,299.25,False
Sesamum,Howrah,West Bengal,4,-117.47,-38.34,195.47,277.4,410.79,False
Sesamum,Hyderabad,Telangana,4,74.33,45.67,75.87,111.97,170.14,False
Sesamum,Indore,Madhya Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Jabalpur,Madhya Pradesh,4,-80.73,-9.23,88.75,160.68,229.47,False
Sesamum,Jaipur,Rajasthan,4,-25.08,-37.25,50.99,55.07,70.91,False
Sesamum,Jaisalmer,Rajasthan,4,1.23,-42.39,76.75,90.77,129.06,False
Sesamum,Jalandhar,Punjab,4,-58.33,-97.22,322.22,393.37,555.0,True
Sesamum,Jalaun,Uttar Pradesh,4,-124.19,-83.17,124.19,169.5,254.87,False
Sesamum,Jalgaon,Maharashtra,4,102.01,92.44,102.01,127.2,184.33,False
Sesamum,Jalore,Rajasthan,4,87.91,95.56,127.07,143.81,203.48,False
Sesamum,Jalpaiguri,West Bengal,4,-66.39,-7.91,73.12,129.67,187.03,False
Sesamum,Jamnagar,Gujarat,4,-32.88,-88.74,141.32,159.85,203.09,False
Sesamum,Jaunpur,Uttar Pradesh,4,-65.72,-42.55,93.66,126.89,188.07,False
Sesamum,Jhabua,Madhya Pradesh,4,290.56,395.84,398.5,420.64,542.45,True
Sesamum,Jhalawar,Rajasthan,4,87.81,95.65,87.81,91.67,109.82,False
Sesamum,Jhansi,Uttar Pradesh,4,-22.96,-15.13,88.89,109.44,160.26,False
Sesamum,Jhunjhunu,Rajasthan,4,-21.09,-30.99,37.57,42.16,54.88,False
Sesamum,Jodhpur,Rajasthan,4,-120.19,-133.1,120.19,130.07,166.41,False
Sesamum,Junagadh,Gujarat,4,-169.31,-185.01,245.95,299.52,416.04,True
Sesamum,Kadapa Ysr,Andhra Pradesh,4,-20.51,18.84,88.81,121.08,182.73,False
Sesamum,Kalahandi,Orissa,4,20.17,14.68,23.33,31.17,46.79,False
Sesamum,Kamrup,Assam,4,-9.76,7.25,26.23,37.53,55.91,False
Sesamum,Kangra,Himachal Pradesh,4,-34.71,-5.62,40.81,69.23,100.28,False
Sesamum,Kannur,Kerala,4,-92.5,0.0,92.5,185.0,259.0,False
Sesamum,Kanpur,Uttar Pradesh,4,4.22,0.07,94.88,97.29,118.89,False
Sesamum,Kanyakumari,Tamil Nadu,3,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Kapurthala,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Karbi Anglong,Assam,4,-10.12,-9.95,27.97,34.07,50.11,False
Sesamum,Karimnagar,Telangana,4,-94.28,-13.51,187.35,277.97,420.94,False
Sesamum,Karnal,Haryana,4,175.33,166.1,175.33,181.35,227.62,False
Sesamum,Keonjhar,Orissa,4,-17.27,-28.33,35.93,37.95,46.93,False
Sesamum,Khammam,Telangana,4,-130.84,-168.5,169.96,190.84,259.74,False
Sesamum,Khandwa / East Nimar,Madhya Pradesh,4,221.16,233.68,284.38,343.34,498.47,True
Sesamum,Khargone / West Nimar,Madhya Pradesh,4,183.87,214.45,267.7,316.0,445.8,True
Sesamum,Kheda,Gujarat,4,-170.91,-182.99,170.91,187.23,245.65,False
Sesamum,Kheri,Uttar Pradesh,4,-29.94,70.5,271.04,350.89,523.74,True
Sesamum,Kinnaur,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Kodagu / Coorg,Karnataka,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Kolar,Karnataka,4,-150.88,-109.59,150.88,200.7,301.54,False
Sesamum,Kolhapur,Maharashtra,4,-139.42,-134.62,139.42,197.29,282.69,False
Sesamum,Kollam,Kerala,4,-115.72,-20.83,165.55,265.58,394.51,False
Sesamum,Koraput,Orissa,4,2.0,0.42,4.22,6.22,9.46,False
Sesamum,Kota,Rajasthan,4,-42.29,-27.79,51.71,71.52,108.22,False
Sesamum,Kottayam,Kerala,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Kozhikode,Kerala,4,-78.06,0.0,78.06,156.11,218.55,False
Sesamum,Krishna,Andhra Pradesh,4,-2.18,36.6,97.23,118.55,174.25,False
Sesamum,Kullu,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Kurnool,Andhra Pradesh,4,115.83,148.26,144.29,159.43,215.18,False
Sesamum,Kutch,Gujarat,4,54.32,2.92,113.4,160.27,240.74,False
Sesamum,Lahul & Spiti,Himachal Pradesh,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Lakhimpur,Assam,4,-112.49,-83.98,112.49,136.21,200.55,False
Sesamum,Lucknow,Uttar Pradesh,4,-219.99,-234.92,219.99,272.58,382.1,True
Sesamum,Ludhiana,Punjab,4,0.0,0.0,0.0,0.0,0.0,False
Sesamum,Madurai,Tamil Nadu,4,-11.27,-2.87,225.06,227.49,262.95,True
Sesamum,Mahabubnagar,Telangana,4,48.48,12.36,87.88,130.54,197.23,False
Sesamum,Mahendragarh / Narnaul,Haryana,4,-185.0,-91.89,404.98,541.61,810.23,True
Sesamum,Mainpuri,Uttar Pradesh,4,10.31,58.81,87.4,95.88,131.27,False
Sesamum,Malappuram,Kerala,4,52.24,74.46,78.5,83.02,108.01,False
Sesamum,Malda,West Bengal,4,-70.02,-67.57,86.82,105.24,155.12,False
Sesamum,Mandi,Himachal Pradesh,4,-316.42,-359.03,459.28,542.07,770.83,True
