district_id,state,district,year,preseason_rainfall_mm,preseason_rainfall_normal_mm,preseason_rainfall_anomaly_pct,preseason_temp_mean_c,preseason_temp_max_c,preseason_temp_min_c,preseason_temp_anomaly_c,preseason_soil_moisture_index,preseason_dry_spell_days,rainfall_lag1_annual_mm,irrigation_ratio_lag1,source_id
GUJ_BHA_124,Gujarat,Bharuch,1966,51.06,48.5,5.27,32.1,41.38,21.72,-0.36,0.294,31,374.04,0.4886,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1967,57.79,48.5,19.16,32.36,41.68,21.93,-0.1,0.3079,28,246.33,0.4872,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1968,56.17,48.5,15.81,32.18,41.46,21.8,-0.29,0.3041,28,348.68,0.4897,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1969,42.7,48.5,-11.96,32.68,42.05,22.21,0.22,0.2753,37,131.1,0.4976,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1970,54.47,48.5,12.31,32.51,41.84,22.09,0.05,0.2982,30,268.47,0.503,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1971,48.43,48.5,-0.14,32.76,42.12,22.3,0.3,0.2839,34,309.36,0.5126,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1972,45.24,48.5,-6.73,32.66,42.0,22.23,0.2,0.2753,35,130.96,0.488,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1973,49.77,48.5,2.62,32.59,41.9,22.18,0.13,0.2824,33,292.18,0.4975,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1974,46.96,48.5,-3.17,32.7,42.02,22.28,0.24,0.2745,34,126.28,0.4968,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1975,50.76,48.5,4.65,32.44,41.7,22.09,-0.02,0.2803,32,287.01,0.5131,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1976,40.0,48.5,-17.53,32.92,42.26,22.47,0.45,0.2563,38,234.23,0.5142,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1977,44.66,48.5,-7.91,32.36,41.58,22.03,-0.1,0.2646,35,303.0,0.512,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1978,41.48,48.5,-14.47,32.94,42.27,22.5,0.47,0.2571,38,141.28,0.5065,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1979,43.22,48.5,-10.89,32.5,41.74,22.15,0.03,0.2603,36,135.04,0.5271,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1980,44.27,48.5,-8.72,33.26,42.66,22.76,0.8,0.2627,37,148.12,0.5047,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1981,45.56,48.5,-6.06,33.49,42.93,22.94,1.02,0.266,37,267.6,0.5572,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1982,46.78,48.5,-3.56,32.81,42.13,22.39,0.35,0.2697,35,100.0,0.5323,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1983,46.87,48.5,-3.35,32.52,41.78,22.15,0.05,0.2715,34,228.34,0.5303,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1984,46.42,48.5,-4.3,33.47,42.94,22.9,1.01,0.2725,36,213.56,0.5357,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1985,46.51,48.5,-4.09,32.9,42.26,22.43,0.43,0.2748,35,258.57,0.5342,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1986,41.77,48.5,-13.87,32.62,41.94,22.2,0.16,0.2673,37,217.98,0.5394,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1987,45.5,48.5,-6.19,33.04,42.45,22.52,0.58,0.2771,36,306.91,0.5573,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1988,55.08,48.5,13.57,32.64,41.99,22.2,0.18,0.2987,30,140.39,0.5644,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1989,48.01,48.5,-1.01,32.24,41.52,21.86,-0.22,0.2858,33,280.25,0.5566,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1990,54.15,48.5,11.65,32.14,41.4,21.77,-0.33,0.2996,29,166.46,0.5773,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1991,52.16,48.5,7.55,32.18,41.47,21.8,-0.28,0.2962,31,149.6,0.5574,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1992,53.12,48.5,9.52,32.21,41.5,21.81,-0.26,0.2983,30,230.17,0.5756,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1993,49.97,48.5,3.02,32.2,41.5,21.8,-0.26,0.2914,32,142.8,0.5639,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1994,49.66,48.5,2.39,31.96,41.22,21.6,-0.51,0.2899,31,100.0,0.565,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1995,52.79,48.5,8.85,32.91,42.36,22.36,0.44,0.2949,32,230.25,0.5625,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1996,45.31,48.5,-6.59,31.68,40.88,21.38,-0.78,0.2777,33,100.0,0.5888,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1997,50.59,48.5,4.31,31.96,41.21,21.6,-0.51,0.2866,31,124.91,0.5644,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1998,46.27,48.5,-4.61,32.74,42.15,22.24,0.28,0.2755,35,206.85,0.5615,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,1999,56.25,48.5,15.99,31.8,41.01,21.49,-0.66,0.2939,28,170.52,0.5921,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2000,48.24,48.5,-0.53,32.12,41.38,21.75,-0.35,0.2754,32,127.87,0.5723,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2001,42.49,48.5,-12.38,32.36,41.66,21.96,-0.1,0.2617,36,249.36,0.5835,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2002,45.12,48.5,-6.98,32.0,41.21,21.68,-0.47,0.2657,34,263.49,0.6008,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2003,44.22,48.5,-8.82,32.4,41.69,22.02,-0.06,0.2629,35,250.23,0.6022,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2004,41.28,48.5,-14.89,33.12,42.53,22.6,0.65,0.2563,38,278.06,0.5943,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2005,49.22,48.5,1.49,32.12,41.32,21.81,-0.34,0.2728,32,284.02,0.6013,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2006,41.44,48.5,-14.55,32.83,42.16,22.39,0.37,0.2574,37,260.17,0.5982,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2007,48.68,48.5,0.38,32.46,41.71,22.1,-0.0,0.2735,33,252.26,0.6017,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2008,43.83,48.5,-9.62,32.92,42.26,22.48,0.46,0.265,36,205.78,0.5913,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2009,40.22,48.5,-17.08,33.06,42.43,22.6,0.6,0.2595,39,116.07,0.6118,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2010,51.13,48.5,5.42,32.12,41.39,21.74,-0.35,0.286,31,362.06,0.6138,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2011,52.3,48.5,7.84,32.48,41.8,22.05,0.01,0.2886,31,180.21,0.6148,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2012,50.57,48.5,4.28,33.3,42.68,22.81,0.84,0.2773,34,350.25,0.6202,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2013,49.09,48.5,1.22,31.99,41.25,21.62,-0.48,0.29,32,100.0,0.6287,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2014,37.57,48.5,-22.53,32.04,41.1,21.88,-0.42,0.2307,37,390.11,0.6183,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2015,38.58,48.5,-20.46,34.03,43.46,23.5,1.57,0.2335,42,100.02,0.6384,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2016,55.03,48.5,13.46,32.43,41.63,22.14,-0.03,0.3147,29,339.19,0.6392,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_124,Gujarat,Bharuch,2017,50.98,48.5,5.11,32.81,42.14,22.38,0.35,0.2843,32,258.42,0.6207,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1966,46.86,43.04,8.87,31.42,40.64,21.09,-0.63,0.2976,29,105.8,0.4841,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1967,50.81,43.04,18.06,31.67,40.94,21.3,-0.38,0.3068,27,198.84,0.4716,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1968,46.31,43.04,7.6,32.17,41.53,21.71,0.12,0.2959,31,275.58,0.4915,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1969,43.58,43.04,1.26,31.66,40.91,21.31,-0.4,0.2886,31,270.3,0.4971,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1970,44.69,43.04,3.84,31.8,41.07,21.44,-0.25,0.2897,31,293.02,0.4884,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1971,47.43,43.04,10.19,31.98,41.27,21.59,-0.08,0.2943,29,108.16,0.5111,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1972,44.28,43.04,2.87,31.81,41.05,21.46,-0.25,0.2849,31,100.0,0.4851,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1973,41.57,43.04,-3.41,32.92,42.37,22.37,0.87,0.2764,35,131.23,0.5155,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1974,41.63,43.04,-3.27,31.73,40.94,21.43,-0.32,0.2744,32,135.39,0.4912,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1975,38.12,43.04,-11.43,31.9,41.13,21.57,-0.15,0.2642,35,100.0,0.5221,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1976,41.43,43.04,-3.73,32.02,41.26,21.67,-0.03,0.2701,33,188.51,0.5016,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1977,30.09,43.04,-30.09,33.51,43.04,22.87,1.45,0.2424,43,188.49,0.5071,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1978,32.5,43.04,-24.49,31.75,40.93,21.47,-0.31,0.2471,37,310.46,0.531,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1979,42.43,43.04,-1.43,31.91,41.12,21.6,-0.15,0.2698,32,305.4,0.5235,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1980,42.12,43.04,-2.14,32.53,41.86,22.09,0.47,0.2692,34,100.0,0.51,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1981,38.03,43.04,-11.65,32.59,41.94,22.14,0.54,0.2604,36,100.0,0.5232,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1982,39.74,43.04,-7.66,32.62,41.99,22.16,0.57,0.2656,35,260.76,0.5179,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1983,46.46,43.04,7.95,31.81,41.01,21.5,-0.25,0.2828,30,299.72,0.5255,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1984,42.4,43.04,-1.48,32.32,41.63,21.9,0.26,0.2753,33,231.66,0.5407,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1985,44.09,43.04,2.44,32.49,41.85,22.02,0.43,0.2814,33,254.08,0.5244,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1986,44.49,43.04,3.37,31.89,41.15,21.54,-0.16,0.2845,31,126.68,0.5371,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1987,45.0,43.04,4.55,32.16,41.48,21.74,0.1,0.2878,31,296.02,0.5561,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1988,46.33,43.04,7.63,32.2,41.54,21.76,0.15,0.2928,31,213.31,0.5537,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1989,47.52,43.04,10.4,31.92,41.21,21.52,-0.14,0.2972,29,370.67,0.5435,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1990,51.61,43.04,19.9,31.34,40.54,21.05,-0.71,0.3079,26,255.9,0.5664,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1991,39.27,43.04,-8.76,31.9,41.21,21.48,-0.16,0.2799,34,240.65,0.5575,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1992,47.9,43.04,11.28,31.86,41.17,21.45,-0.2,0.3001,29,100.0,0.5817,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1993,44.43,43.04,3.24,31.95,41.28,21.51,-0.1,0.2916,31,120.97,0.5382,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1994,42.49,43.04,-1.27,31.18,40.36,20.89,-0.87,0.2862,31,257.91,0.5579,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1995,43.49,43.04,1.05,31.33,40.54,21.01,-0.73,0.2871,30,178.52,0.5598,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1996,48.45,43.04,12.57,31.88,41.21,21.46,-0.17,0.2969,29,128.16,0.5785,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1997,43.97,43.04,2.15,31.79,41.09,21.39,-0.27,0.2844,31,100.0,0.5723,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1998,44.29,43.04,2.91,32.34,41.75,21.84,0.29,0.283,32,125.54,0.5988,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,1999,44.32,43.04,2.98,31.24,40.42,20.96,-0.81,0.2809,30,125.65,0.5932,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2000,46.09,43.04,7.09,31.9,41.2,21.5,-0.15,0.283,30,212.89,0.5704,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2001,45.68,43.04,6.14,31.55,40.78,21.23,-0.5,0.2802,30,275.31,0.5985,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2002,40.35,43.04,-6.25,32.39,41.77,21.92,0.34,0.2664,35,360.82,0.5907,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2003,39.13,43.04,-9.09,32.04,41.33,21.65,-0.01,0.2626,34,156.73,0.5833,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2004,41.27,43.04,-4.12,32.06,41.35,21.67,0.01,0.2671,33,243.06,0.5791,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2005,39.3,43.04,-8.7,32.59,41.98,22.11,0.54,0.2626,36,125.47,0.5972,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2006,32.94,43.04,-23.48,31.71,40.91,21.42,-0.34,0.2485,37,275.38,0.5969,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2007,47.17,43.04,9.58,32.45,41.79,22.02,0.4,0.2827,31,247.12,0.5922,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2008,39.5,43.04,-8.23,32.02,41.26,21.68,-0.03,0.2664,34,112.13,0.6126,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2009,44.93,43.04,4.38,32.5,41.83,22.07,0.44,0.2809,32,123.41,0.6123,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2010,38.02,43.04,-11.66,32.38,41.79,21.88,0.33,0.2689,36,100.0,0.6008,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2011,44.33,43.04,3.0,32.03,41.35,21.62,-0.02,0.2838,31,170.54,0.6039,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2012,44.28,43.04,2.87,31.78,40.94,21.51,-0.27,0.2759,31,100.0,0.6169,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2013,41.74,43.04,-3.02,32.24,41.64,21.74,0.19,0.2858,34,100.0,0.6366,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2014,39.17,43.04,-8.98,33.35,42.75,22.85,1.29,0.2442,37,322.25,0.6248,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2015,32.35,43.04,-24.83,32.91,42.2,22.52,0.86,0.2292,40,129.21,0.6199,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2016,51.35,43.04,19.31,32.43,41.7,22.05,0.38,0.3205,28,119.73,0.6275,IMD_NASA_ICRISAT_INTEGRATED
GUJ_VAD_125,Gujarat,Vadodara / Baroda,2017,44.24,43.04,2.78,32.64,42.01,22.16,0.58,0.282,33,100.0,0.63,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1966,50.7,47.48,6.78,31.65,40.86,21.34,-0.74,0.2955,30,229.72,0.4815,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1967,53.21,47.48,12.06,32.19,41.49,21.78,-0.2,0.3008,29,167.59,0.5031,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1968,54.17,47.48,14.09,32.42,41.77,21.98,0.03,0.3024,30,314.54,0.4884,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1969,55.46,47.48,16.8,32.27,41.58,21.87,-0.11,0.3041,28,228.13,0.4954,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1970,55.92,47.48,17.79,32.91,42.33,22.39,0.52,0.3037,30,267.67,0.4972,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1971,51.84,47.48,9.19,32.76,42.14,22.28,0.37,0.2933,31,315.67,0.4926,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1972,53.29,47.48,12.23,32.56,41.89,22.13,0.18,0.2942,30,255.58,0.5118,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1973,50.21,47.48,5.74,32.85,42.22,22.38,0.46,0.2856,33,165.21,0.516,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1974,49.08,47.48,3.36,32.59,41.9,22.18,0.2,0.281,32,279.21,0.5299,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1975,41.21,47.48,-13.21,32.26,41.5,21.93,-0.12,0.2624,36,403.19,0.5113,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1976,45.55,47.48,-4.06,32.58,41.87,22.19,0.19,0.2698,34,285.06,0.5361,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1977,41.75,47.48,-12.07,32.62,41.91,22.23,0.23,0.2604,36,163.14,0.5203,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1978,48.44,47.48,2.01,33.33,42.76,22.8,0.94,0.2736,35,257.81,0.5412,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1979,41.53,47.48,-12.53,32.35,41.59,22.02,-0.03,0.2587,36,321.2,0.5202,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1980,38.6,47.48,-18.71,32.56,41.83,22.18,0.17,0.2527,38,232.38,0.5155,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1981,40.25,47.48,-15.22,32.58,41.87,22.2,0.2,0.2569,37,135.23,0.5314,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1982,37.28,47.48,-21.48,32.68,41.98,22.27,0.29,0.2518,39,269.67,0.5271,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1983,49.37,47.48,3.98,32.06,41.25,21.77,-0.33,0.2789,31,178.16,0.5277,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1984,48.77,47.48,2.72,32.65,41.96,22.23,0.26,0.2795,33,409.58,0.5259,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1985,41.79,47.48,-11.99,33.22,42.66,22.68,0.84,0.2669,38,124.82,0.5438,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1986,44.3,47.48,-6.71,31.62,40.76,21.39,-0.76,0.2744,33,207.66,0.549,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1987,44.3,47.48,-6.69,32.62,41.97,22.17,0.23,0.2766,35,294.39,0.5303,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1988,48.86,47.48,2.9,32.96,42.39,22.43,0.57,0.2881,34,278.95,0.5434,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1989,51.96,47.48,9.44,32.0,41.24,21.65,-0.39,0.2962,30,308.08,0.5601,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1990,51.37,47.48,8.18,32.31,41.63,21.89,-0.07,0.2961,31,130.59,0.5385,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1991,49.8,47.48,4.88,32.14,41.43,21.75,-0.25,0.2935,31,287.35,0.5642,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1992,51.97,47.48,9.45,32.61,42.01,22.12,0.23,0.2982,31,119.96,0.5688,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1993,48.14,47.48,1.38,32.6,42.0,22.1,0.22,0.2898,33,189.47,0.541,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1994,53.44,47.48,12.56,32.41,41.78,21.95,0.03,0.3,30,151.66,0.5603,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1995,49.51,47.48,4.27,31.32,40.46,21.07,-1.07,0.2904,29,100.0,0.58,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1996,46.25,47.48,-2.58,32.84,42.28,22.29,0.45,0.2817,35,301.48,0.5857,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1997,46.03,47.48,-3.05,31.47,40.64,21.2,-0.92,0.2792,32,110.5,0.5685,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1998,38.63,47.48,-18.64,31.95,41.21,21.59,-0.43,0.2615,37,188.71,0.5631,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,1999,42.69,47.48,-10.09,32.09,41.37,21.71,-0.29,0.2678,35,241.71,0.5701,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,2000,46.8,47.48,-1.43,32.28,41.59,21.87,-0.1,0.2744,33,225.37,0.5755,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,2001,39.93,47.48,-15.91,32.96,42.4,22.43,0.57,0.2582,38,279.58,0.5951,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,2002,44.0,47.48,-7.33,32.27,41.56,21.89,-0.11,0.2653,34,274.24,0.5697,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,2003,39.71,47.48,-16.36,32.08,41.32,21.74,-0.31,0.2553,36,202.1,0.5822,IMD_NASA_ICRISAT_INTEGRATED
GUJ_BHA_126,Gujarat,Bhavnagar,2004,44.94,47.48,-5.34,32.49,41.8,22.09,0.11,0.2659,34,350.65,0.6187,IMD_NASA_ICRISAT_INTEGRATED
